,date,team,actual,predicted,opponent,opponent_actual,opponent_predicted
5760,2003,Ravens,loss,loss,Dolphins,win,win
5761,2003,Falcons,loss,loss,Saints,win,loss
5762,2003,Giants,loss,loss,Eagles,win,win
5763,2003,Washington,loss,loss,Panthers,win,win
5764,2003,Chargers,loss,loss,Broncos,win,win
5765,2003,Jets,loss,win,Colts,win,win
5766,2003,Vikings,loss,loss,Raiders,win,win
5767,2003,Lions,loss,loss,Seahawks,win,win
5768,2003,Packers,win,win,Buccaneers,loss,loss
5769,2003,Cowboys,loss,loss,Patriots,win,loss
5770,2003,Steelers,loss,loss,49ers,win,win
5771,2003,Colts,win,win,Bills,loss,loss
5772,2003,Steelers,win,loss,Browns,loss,loss
5773,2003,Panthers,loss,loss,Cowboys,win,win
5774,2003,49ers,loss,loss,Packers,win,win
5775,2003,Lions,loss,loss,Vikings,win,win
5776,2003,Jaguars,loss,win,Jets,win,loss
5777,2003,Saints,loss,loss,Eagles,win,win
5778,2003,Seahawks,loss,win,Ravens,win,win
5779,2003,Patriots,win,win,Texans,loss,loss
5780,2003,Bears,win,win,Broncos,loss,loss
5781,2003,Rams,win,loss,Cardinals,loss,win
5782,2003,Titans,win,win,Falcons,loss,loss
5783,2003,Raiders,loss,win,Chiefs,win,win
5784,2003,Bengals,win,win,Chargers,loss,loss
5785,2003,Washington,loss,loss,Dolphins,win,win
5786,2003,Giants,loss,loss,Buccaneers,win,win
5787,2003,Packers,loss,loss,Lions,win,win
5788,2003,Dolphins,win,win,Cowboys,loss,loss
5789,2003,Cardinals,loss,loss,Bears,win,win
5790,2003,Patriots,win,win,Colts,loss,win
5791,2003,Vikings,loss,loss,Rams,win,win
5792,2003,Bills,win,win,Giants,loss,loss
5793,2003,Bengals,win,win,Steelers,loss,loss
5794,2003,Eagles,win,win,Panthers,loss,win
5795,2003,49ers,loss,loss,Ravens,win,win
5796,2003,Falcons,loss,loss,Texans,win,loss
5797,2003,Saints,win,win,Washington,loss,loss
5798,2003,Broncos,win,win,Raiders,loss,loss
5799,2003,Chiefs,win,win,Chargers,loss,loss
5800,2003,Browns,loss,loss,Seahawks,win,win
5801,2003,Buccaneers,loss,loss,Jaguars,win,win
5802,2003,Titans,loss,loss,Jets,win,win
5803,2003,Chargers,win,win,Lions,loss,loss
5804,2003,Bears,loss,loss,Packers,win,win
5805,2003,Colts,win,win,Titans,loss,loss
5806,2003,Seahawks,loss,loss,Vikings,win,win
5807,2003,Buccaneers,win,win,Saints,loss,loss
5808,2003,Washington,win,win,Giants,loss,loss
5809,2003,Cowboys,loss,win,Eagles,win,loss
5810,2003,Raiders,loss,loss,Steelers,win,win
5811,2003,Texans,loss,loss,Jaguars,win,win
5812,2003,Bengals,loss,loss,Ravens,win,win
5813,2003,Cardinals,loss,loss,49ers,win,win
5814,2003,Jets,loss,loss,Bills,win,win
5815,2003,Chiefs,loss,win,Broncos,win,win
5816,2003,Dolphins,loss,loss,Patriots,win,win
5817,2003,Panthers,loss,win,Falcons,win,win
5818,2003,Rams,win,win,Browns,loss,loss
5819,2003,Vikings,loss,win,Bears,win,loss
5820,2003,49ers,loss,win,Bengals,win,win
5821,2003,Bills,loss,win,Titans,win,win
5822,2003,Falcons,loss,loss,Colts,win,win
5823,2003,Lions,loss,win,Chiefs,win,win
5824,2003,Seahawks,loss,win,Rams,win,win
5825,2003,Jaguars,loss,loss,Patriots,win,win
5826,2003,Steelers,loss,loss,Jets,win,win
5827,2003,Texans,loss,loss,Buccaneers,win,win
5828,2003,Browns,loss,loss,Broncos,win,win
5829,2003,Ravens,loss,loss,Raiders,win,win
5830,2003,Panthers,win,loss,Cardinals,loss,win
5831,2003,Packers,win,win,Chargers,loss,loss
5832,2003,Cowboys,win,win,Washington,loss,loss
5833,2003,Giants,loss,loss,Saints,win,win
5834,2003,Eagles,win,win,Dolphins,loss,loss
5835,2003,Falcons,win,win,Buccaneers,loss,loss
5836,2003,Chiefs,loss,loss,Vikings,win,win
5837,2003,Patriots,win,win,Jets,loss,loss
5838,2003,Dolphins,win,win,Bills,loss,loss
5839,2003,Washington,loss,win,Bears,win,win
5840,2003,Ravens,win,win,Browns,loss,loss
5841,2003,Giants,loss,loss,Cowboys,win,win
5842,2003,Bengals,loss,loss,Rams,win,win
5843,2003,Lions,loss,loss,Panthers,win,win
5844,2003,Saints,loss,win,Jaguars,win,win
5845,2003,Titans,win,win,Texans,loss,loss
5846,2003,Chargers,loss,loss,Steelers,win,win
5847,2003,49ers,win,win,Eagles,loss,loss
5848,2003,Cardinals,loss,loss,Seahawks,win,loss
5849,2003,Broncos,win,win,Colts,loss,loss
5850,2003,Packers,win,win,Raiders,loss,loss
5851,2003,Bills,loss,loss,Patriots,win,win
5852,2003,Seahawks,win,win,49ers,loss,loss
5853,2003,Eagles,win,win,Washington,loss,loss
5854,2003,Jaguars,loss,loss,Falcons,win,win
5855,2003,Browns,win,win,Bengals,loss,loss
5856,2003,Rams,loss,loss,Lions,win,win
5857,2003,Buccaneers,loss,loss,Titans,win,win
5858,2003,Bears,loss,loss,Chiefs,win,win
5859,2003,Jets,loss,win,Dolphins,win,win
5860,2003,Cowboys,loss,loss,Saints,win,loss
5861,2003,Colts,win,win,Texans,loss,loss
5862,2003,Panthers,win,win,Giants,loss,loss
5863,2003,Vikings,loss,win,Cardinals,win,loss
5864,2003,Broncos,loss,win,Packers,win,win
5865,2003,Raiders,loss,loss,Chargers,win,win
5866,2003,Steelers,loss,loss,Ravens,win,win
5867,2004,Titans,win,win,Ravens,loss,loss
5868,2004,Cowboys,loss,loss,Panthers,win,win
5869,2004,Seahawks,loss,loss,Packers,win,win
5870,2004,Broncos,loss,loss,Colts,win,win
5871,2004,Panthers,win,win,Rams,loss,loss
5872,2004,Titans,loss,loss,Patriots,win,win
5873,2004,Colts,win,win,Chiefs,loss,win
5874,2004,Packers,loss,win,Eagles,win,loss
5875,2004,Colts,loss,loss,Patriots,win,win
5876,2004,Panthers,win,win,Eagles,loss,loss
5877,2004,Panthers,loss,loss,Patriots,win,win
5878,2004,Colts,loss,win,Patriots,win,loss
5879,2004,Titans,win,win,Dolphins,loss,loss
5880,2004,Jaguars,win,loss,Bills,loss,win
5881,2004,Lions,win,win,Bears,loss,loss
5882,2004,Ravens,loss,loss,Browns,win,win
5883,2004,Cardinals,loss,win,Rams,win,loss
5884,2004,Seahawks,win,win,Saints,loss,loss
5885,2004,Bengals,loss,win,Jets,win,win
5886,2004,Raiders,loss,loss,Steelers,win,win
5887,2004,Buccaneers,loss,loss,Washington,win,win
5888,2004,Chargers,win,win,Texans,loss,win
5889,2004,Cowboys,loss,loss,Vikings,win,win
5890,2004,Giants,loss,loss,Eagles,win,win
5891,2004,Falcons,win,loss,49ers,loss,loss
5892,2004,Chiefs,loss,loss,Broncos,win,win
5893,2004,Packers,win,win,Panthers,loss,loss
5894,2004,Rams,loss,loss,Falcons,win,win
5895,2004,Texans,loss,win,Lions,win,win
5896,2004,Bears,win,win,Packers,loss,loss
5897,2004,Colts,win,win,Titans,loss,loss
5898,2004,Panthers,win,win,Chiefs,loss,loss
5899,2004,49ers,loss,loss,Saints,win,win
5900,2004,Washington,loss,loss,Giants,win,win
5901,2004,Broncos,loss,win,Jaguars,win,loss
5902,2004,Steelers,loss,loss,Ravens,win,win
5903,2004,Seahawks,win,loss,Buccaneers,loss,loss
5904,2004,Browns,loss,loss,Cowboys,win,loss
5905,2004,Bills,loss,loss,Raiders,win,win
5906,2004,Patriots,win,win,Cardinals,loss,loss
5907,2004,Jets,win,win,Chargers,loss,loss
5908,2004,Dolphins,loss,loss,Bengals,win,win
5909,2004,Vikings,loss,loss,Eagles,win,loss
5910,2004,Cardinals,loss,loss,Falcons,win,loss
5911,2004,Ravens,win,win,Bengals,loss,loss
5912,2004,Eagles,win,loss,Lions,loss,loss
5913,2004,Jaguars,win,win,Titans,loss,loss
5914,2004,Texans,win,win,Chiefs,loss,win
5915,2004,Saints,win,win,Rams,loss,loss
5916,2004,Bears,loss,win,Vikings,win,loss
5917,2004,Browns,loss,loss,Giants,win,win
5918,2004,Chargers,loss,loss,Broncos,win,win
5919,2004,Packers,loss,loss,Colts,win,win
5920,2004,49ers,loss,loss,Seahawks,win,win
5921,2004,Buccaneers,loss,loss,Raiders,win,win
5922,2004,Steelers,win,win,Dolphins,loss,loss
5923,2004,Cowboys,win,loss,Washington,loss,loss
5924,2004,Patriots,win,win,Bills,loss,loss
5925,2004,Eagles,win,win,Bears,loss,loss
5926,2004,Washington,loss,loss,Browns,win,win
5927,2004,Giants,win,win,Packers,loss,loss
5928,2004,Bengals,loss,loss,Steelers,win,win
5929,2004,Colts,win,win,Jaguars,loss,win
5930,2004,Raiders,loss,loss,Texans,win,win
5931,2004,Saints,loss,loss,Cardinals,win,win
5932,2004,Falcons,win,win,Panthers,loss,loss
5933,2004,Jets,win,win,Dolphins,loss,loss
5934,2004,Titans,loss,loss,Chargers,win,win
5935,2004,Broncos,win,win,Buccaneers,loss,loss
5936,2004,Rams,win,win,49ers,loss,loss
5937,2004,Chiefs,win,win,Ravens,loss,loss
5938,2004,Lions,win,win,Falcons,loss,loss
5939,2004,Giants,win,loss,Cowboys,loss,loss
5940,2004,Raiders,loss,loss,Colts,win,win
5941,2004,Dolphins,loss,loss,Patriots,win,loss
5942,2004,Buccaneers,win,win,Saints,loss,loss
5943,2004,Browns,loss,loss,Steelers,win,win
5944,2004,Vikings,win,loss,Texans,loss,loss
5945,2004,Bills,loss,loss,Jets,win,loss
5946,2004,Jaguars,loss,loss,Chargers,win,win
5947,2004,Panthers,loss,win,Broncos,win,win
5948,2004,Cardinals,loss,win,49ers,win,loss
5949,2004,Rams,win,loss,Seahawks,loss,win
5950,2004,Ravens,win,win,Washington,loss,loss
5951,2004,Titans,win,win,Packers,loss,loss
5952,2004,Chargers,loss,win,Falcons,win,loss
5953,2004,Dolphins,loss,loss,Bills,win,win
5954,2004,Washington,win,win,Bears,loss,win
5955,2004,Bengals,loss,loss,Browns,win,win
5956,2004,Packers,win,win,Lions,loss,loss
5957,2004,Texans,win,win,Titans,loss,loss
5958,2004,Seahawks,loss,loss,Patriots,win,win
5959,2004,49ers,loss,win,Jets,win,win
5960,2004,Panthers,loss,loss,Eagles,win,win
5961,2004,Chiefs,loss,loss,Jaguars,win,win
5962,2004,Steelers,win,win,Cowboys,loss,loss
5963,2004,Broncos,win,win,Raiders,loss,loss
5964,2004,Vikings,win,win,Saints,loss,loss
5965,2004,Buccaneers,loss,loss,Rams,win,win
5966,2004,Eagles,win,win,Browns,loss,win
5967,2004,Jaguars,win,win,Colts,loss,loss
5968,2004,Falcons,loss,loss,Chiefs,win,win
5969,2004,Rams,loss,loss,Dolphins,win,win
5970,2004,Titans,loss,loss,Vikings,win,win
5971,2004,Lions,win,win,Giants,loss,loss
5972,2004,Bears,loss,loss,Buccaneers,win,win
5973,2004,Chargers,win,win,Panthers,loss,loss
5974,2004,Bills,loss,loss,Ravens,win,win
5975,2004,Jets,loss,win,Patriots,win,win
5976,2004,Cowboys,loss,loss,Packers,win,win
5977,2004,Saints,win,win,Raiders,loss,win
5978,2004,Seahawks,loss,loss,Cardinals,win,win
5979,2004,Broncos,loss,loss,Bengals,win,win
5980,2004,Cardinals,loss,win,Bills,win,win
5981,2004,Lions,loss,loss,Cowboys,win,win
5982,2004,Bengals,loss,loss,Titans,win,win
5983,2004,Colts,loss,loss,Chiefs,win,win
5984,2004,Giants,win,win,Vikings,loss,loss
5985,2004,Ravens,loss,loss,Eagles,win,loss
5986,2004,Packers,win,loss,Washington,loss,loss
5987,2004,Jaguars,loss,loss,Texans,win,win
5988,2004,Falcons,win,win,Broncos,loss,loss
5989,2004,Panthers,loss,loss,Seahawks,win,win
5990,2004,Patriots,loss,loss,Steelers,win,win
5991,2004,Raiders,loss,loss,Chargers,win,win
5992,2004,49ers,loss,loss,Bears,win,win
5993,2004,Dolphins,loss,loss,Jets,win,win
5994,2004,Jets,loss,loss,Bills,win,win
5995,2004,Cowboys,loss,loss,Bengals,win,win
5996,2004,Washington,win,win,Lions,loss,loss
5997,2004,Cardinals,win,win,Dolphins,loss,loss
5998,2004,Eagles,loss,loss,Steelers,win,win
5999,2004,Chiefs,loss,win,Buccaneers,win,loss
6000,2004,Raiders,win,win,Panthers,loss,loss
6001,2004,Bears,win,loss,Giants,loss,loss
6002,2004,Saints,loss,loss,Chargers,win,win
6003,2004,Seahawks,win,win,49ers,loss,loss
6004,2004,Texans,loss,win,Broncos,win,win
6005,2004,Patriots,win,win,Rams,loss,loss
6006,2004,Browns,loss,win,Ravens,win,win
6007,2004,Vikings,loss,win,Colts,win,win
6008,2004,Buccaneers,loss,loss,Falcons,win,win
6009,2004,Steelers,win,win,Browns,loss,loss
6010,2004,Bears,win,win,Titans,loss,win
6011,2004,Texans,loss,loss,Colts,win,win
6012,2004,Seahawks,loss,loss,Rams,win,win
6013,2004,Chiefs,loss,win,Saints,win,loss
6014,2004,Ravens,win,win,Jets,loss,win
6015,2004,Lions,loss,loss,Jaguars,win,win
6016,2004,Bengals,win,win,Washington,loss,loss
6017,2004,Vikings,loss,loss,Packers,win,win
6018,2004,Giants,loss,loss,Cardinals,win,win
6019,2004,Panthers,win,loss,49ers,loss,loss
6020,2004,Bills,loss,loss,Patriots,win,win
6021,2004,Eagles,win,win,Cowboys,loss,win
6022,2004,Rams,loss,loss,Bills,win,win
6023,2004,Colts,win,win,Bears,loss,loss
6024,2004,Steelers,win,win,Bengals,loss,loss
6025,2004,Jets,win,win,Browns,loss,loss
6026,2004,Lions,loss,win,Vikings,win,win
6027,2004,Broncos,win,win,Saints,loss,loss
6028,2004,49ers,loss,loss,Buccaneers,win,win
6029,2004,Cardinals,loss,loss,Panthers,win,loss
6030,2004,Titans,win,loss,Jaguars,loss,loss
6031,2004,Cowboys,loss,win,Ravens,win,win
6032,2004,Chargers,win,win,Raiders,loss,loss
6033,2004,Dolphins,loss,loss,Seahawks,win,win
6034,2004,Falcons,win,win,Giants,loss,loss
6035,2004,Washington,loss,loss,Eagles,win,win
6036,2004,Packers,win,loss,Texans,loss,win
6037,2004,Patriots,win,win,Chiefs,loss,loss
6038,2004,Colts,win,win,Lions,loss,loss
6039,2004,Bears,loss,loss,Cowboys,win,win
6040,2004,Browns,loss,win,Bengals,win,win
6041,2004,Chargers,win,win,Chiefs,loss,loss
6042,2004,Jaguars,loss,loss,Vikings,win,win
6043,2004,Eagles,win,win,Giants,loss,loss
6044,2004,Washington,loss,loss,Steelers,win,win
6045,2004,Buccaneers,loss,win,Panthers,win,win
6046,2004,Titans,loss,loss,Texans,win,loss
6047,2004,Saints,loss,loss,Falcons,win,win
6048,2004,Ravens,loss,loss,Patriots,win,win
6049,2004,Jets,win,win,Cardinals,loss,loss
6050,2004,Dolphins,win,win,49ers,loss,loss
6051,2004,Bills,win,win,Seahawks,loss,loss
6052,2004,Raiders,win,loss,Broncos,loss,win
6053,2004,Rams,loss,loss,Packers,win,win
6054,2004,Vikings,loss,loss,Bears,win,win
6055,2004,Patriots,win,win,Browns,loss,loss
6056,2004,Cardinals,loss,loss,Lions,win,win
6057,2004,Titans,loss,loss,Colts,win,win
6058,2004,49ers,loss,loss,Rams,win,win
6059,2004,Bills,win,win,Dolphins,loss,loss
6060,2004,Panthers,win,win,Saints,loss,loss
6061,2004,Texans,loss,loss,Jets,win,win
6062,2004,Falcons,loss,loss,Buccaneers,win,win
6063,2004,Bengals,win,win,Ravens,loss,win
6064,2004,Chiefs,win,win,Raiders,loss,loss
6065,2004,Broncos,loss,loss,Chargers,win,win
6066,2004,Packers,loss,loss,Eagles,win,win
6067,2004,Giants,loss,loss,Washington,win,win
6068,2004,Steelers,win,win,Jaguars,loss,win
6069,2004,Cowboys,win,win,Seahawks,loss,win
6070,2004,Raiders,loss,loss,Falcons,win,win
6071,2004,Browns,loss,loss,Bills,win,win
6072,2004,Saints,win,win,Cowboys,loss,loss
6073,2004,Seahawks,win,win,Vikings,loss,win
6074,2004,Bengals,loss,win,Patriots,win,win
6075,2004,Bears,loss,loss,Jaguars,win,win
6076,2004,Giants,loss,loss,Ravens,win,win
6077,2004,Colts,win,win,Texans,loss,win
6078,2004,Dolphins,loss,loss,Broncos,win,win
6079,2004,Jets,loss,loss,Steelers,win,loss
6080,2004,Lions,loss,win,Packers,win,win
6081,2004,49ers,win,win,Cardinals,loss,loss
6082,2004,Buccaneers,loss,loss,Chargers,win,win
6083,2004,Rams,loss,loss,Panthers,win,win
6084,2004,Eagles,win,loss,Washington,loss,loss
6085,2004,Chiefs,win,win,Titans,loss,win
6086,2004,Steelers,win,win,Giants,loss,win
6087,2004,Washington,win,win,49ers,loss,loss
6088,2004,Panthers,loss,win,Falcons,win,loss
6089,2004,Texans,win,win,Bears,loss,loss
6090,2004,Bills,win,win,Bengals,loss,loss
6091,2004,Chargers,win,win,Browns,loss,loss
6092,2004,Vikings,win,win,Lions,loss,loss
6093,2004,Broncos,loss,loss,Chiefs,win,win
6094,2004,Seahawks,loss,loss,Jets,win,win
6095,2004,Cowboys,loss,loss,Eagles,win,loss
6096,2004,Rams,loss,loss,Cardinals,win,win
6097,2004,Saints,win,win,Buccaneers,loss,win
6098,2004,Jaguars,win,win,Packers,loss,loss
6099,2004,Titans,loss,loss,Raiders,win,win
6100,2004,Ravens,loss,loss,Colts,win,win
6101,2004,Patriots,loss,win,Dolphins,win,loss
6102,2004,Packers,win,win,Vikings,loss,win
6103,2004,Raiders,loss,loss,Chiefs,win,win
6104,2004,Broncos,win,win,Titans,loss,loss
6105,2004,Giants,loss,loss,Bengals,win,loss
6106,2004,Bears,loss,win,Lions,win,win
6107,2004,Chargers,loss,win,Colts,win,win
6108,2004,Falcons,loss,loss,Saints,win,win
6109,2004,Ravens,loss,loss,Steelers,win,win
6110,2004,Texans,win,win,Jaguars,loss,loss
6111,2004,Patriots,win,win,Jets,loss,loss
6112,2004,Bills,win,win,49ers,loss,loss
6113,2004,Washington,loss,loss,Cowboys,win,loss
6114,2004,Cardinals,loss,win,Seahawks,win,win
6115,2004,Panthers,win,win,Buccaneers,loss,loss
6116,2004,Browns,loss,win,Dolphins,win,loss
6117,2004,Eagles,loss,loss,Rams,win,win
6118,2005,Steelers,win,win,Bills,loss,loss
6119,2005,Packers,win,win,Bears,loss,loss
6120,2005,Lions,loss,win,Titans,win,win
6121,2005,Jets,loss,win,Rams,win,loss
6122,2005,49ers,loss,win,Patriots,win,loss
6123,2005,Bengals,win,win,Eagles,loss,loss
6124,2005,Vikings,loss,loss,Washington,win,win
6125,2005,Saints,win,win,Panthers,loss,loss
6126,2005,Dolphins,loss,loss,Ravens,win,win
6127,2005,Browns,win,win,Texans,loss,loss
6128,2005,Buccaneers,loss,loss,Cardinals,win,win
6129,2005,Falcons,loss,win,Seahawks,win,win
6130,2005,Colts,loss,loss,Broncos,win,win
6131,2005,Jaguars,win,win,Raiders,loss,loss
6132,2005,Chiefs,loss,loss,Chargers,win,loss
6133,2005,Cowboys,loss,win,Giants,win,win
6134,2005,Rams,win,win,Seahawks,loss,loss
6135,2005,Jets,win,win,Chargers,loss,win
6136,2005,Broncos,loss,loss,Colts,win,win
6137,2005,Vikings,win,win,Packers,loss,loss
6138,2005,Jets,loss,win,Steelers,win,win
6139,2005,Rams,loss,loss,Falcons,win,win
6140,2005,Vikings,loss,loss,Eagles,win,win
6141,2005,Colts,loss,loss,Patriots,win,win
6142,2005,Falcons,loss,loss,Eagles,win,win
6143,2005,Patriots,win,win,Steelers,loss,win
6144,2005,Patriots,win,win,Eagles,loss,loss
6145,2005,Raiders,loss,loss,Patriots,win,win
6146,2005,Texans,loss,loss,Bills,win,win
6147,2005,Bengals,win,win,Browns,loss,loss
6148,2005,Jets,loss,loss,Chiefs,win,win
6149,2005,Broncos,loss,loss,Dolphins,win,win
6150,2005,Buccaneers,win,win,Vikings,loss,loss
6151,2005,Titans,loss,loss,Steelers,win,win
6152,2005,Bears,loss,loss,Washington,win,win
6153,2005,Saints,win,win,Panthers,loss,loss
6154,2005,Seahawks,loss,loss,Jaguars,win,win
6155,2005,Packers,loss,loss,Lions,win,win
6156,2005,Cardinals,loss,loss,Giants,win,loss
6157,2005,Cowboys,win,win,Chargers,loss,loss
6158,2005,Rams,loss,loss,49ers,win,win
6159,2005,Colts,win,win,Ravens,loss,loss
6160,2005,Eagles,loss,loss,Falcons,win,loss
6161,2005,Lions,loss,loss,Bears,win,win
6162,2005,Vikings,loss,loss,Bengals,win,win
6163,2005,Ravens,loss,loss,Titans,win,win
6164,2005,Jaguars,loss,loss,Colts,win,win
6165,2005,49ers,loss,loss,Eagles,win,win
6166,2005,Bills,loss,loss,Buccaneers,win,win
6167,2005,Patriots,loss,loss,Panthers,win,win
6168,2005,Steelers,win,win,Texans,loss,loss
6169,2005,Rams,win,loss,Cardinals,loss,loss
6170,2005,Falcons,loss,win,Seahawks,win,win
6171,2005,Chargers,loss,loss,Broncos,win,win
6172,2005,Browns,win,win,Packers,loss,win
6173,2005,Dolphins,loss,loss,Jets,win,win
6174,2005,Chiefs,win,win,Raiders,loss,loss
6175,2005,Giants,win,win,Saints,loss,loss
6176,2005,Washington,win,loss,Cowboys,loss,win
6177,2005,Falcons,win,win,Bills,loss,loss
6178,2005,Bengals,win,win,Bears,loss,loss
6179,2005,Buccaneers,win,win,Packers,loss,loss
6180,2005,Browns,loss,win,Colts,win,win
6181,2005,Titans,loss,loss,Rams,win,loss
6182,2005,Panthers,loss,loss,Dolphins,win,loss
6183,2005,Saints,loss,loss,Vikings,win,win
6184,2005,Jaguars,win,win,Jets,loss,loss
6185,2005,Raiders,loss,win,Eagles,win,loss
6186,2005,Cowboys,win,win,49ers,loss,win
6187,2005,Cardinals,loss,loss,Seahawks,win,win
6188,2005,Patriots,win,win,Steelers,loss,loss
6189,2005,Giants,loss,loss,Chargers,win,win
6190,2005,Chiefs,loss,loss,Broncos,win,win
6191,2005,Texans,loss,loss,Bengals,win,win
6192,2005,Colts,win,win,Titans,loss,loss
6193,2005,Chargers,win,win,Patriots,loss,loss
6194,2005,Bills,loss,loss,Saints,win,win
6195,2005,Rams,loss,loss,Giants,win,win
6196,2005,Lions,loss,loss,Buccaneers,win,loss
6197,2005,Seahawks,loss,loss,Washington,win,win
6198,2005,Broncos,win,win,Jaguars,loss,loss
6199,2005,Jets,loss,loss,Ravens,win,win
6200,2005,Vikings,loss,loss,Falcons,win,win
6201,2005,Eagles,win,loss,Chiefs,loss,loss
6202,2005,Cowboys,loss,loss,Raiders,win,win
6203,2005,49ers,loss,loss,Cardinals,win,win
6204,2005,Packers,loss,loss,Panthers,win,win
6205,2005,Patriots,win,win,Falcons,loss,win
6206,2005,Dolphins,loss,loss,Bills,win,win
6207,2005,Bears,loss,loss,Browns,win,loss
6208,2005,Ravens,loss,loss,Lions,win,win
6209,2005,Saints,loss,loss,Packers,win,win
6210,2005,Seahawks,win,win,Rams,loss,loss
6211,2005,Buccaneers,loss,loss,Jets,win,loss
6212,2005,Titans,win,win,Texans,loss,loss
6213,2005,Colts,win,win,49ers,loss,loss
6214,2005,Eagles,loss,loss,Cowboys,win,win
6215,2005,Washington,loss,loss,Broncos,win,loss
6216,2005,Panthers,win,win,Cardinals,loss,loss
6217,2005,Bengals,loss,loss,Jaguars,win,win
6218,2005,Steelers,win,win,Chargers,loss,loss
6219,2005,Vikings,loss,loss,Bears,win,loss
6220,2005,Giants,loss,loss,Cowboys,win,win
6221,2005,Panthers,win,loss,Lions,loss,loss
6222,2005,Bengals,win,win,Titans,loss,loss
6223,2005,Washington,loss,loss,Chiefs,win,win
6224,2005,Falcons,win,win,Saints,loss,loss
6225,2005,Jaguars,win,win,Steelers,loss,loss
6226,2005,Dolphins,loss,loss,Buccaneers,win,win
6227,2005,Browns,loss,loss,Ravens,win,win
6228,2005,Jets,loss,loss,Bills,win,win
6229,2005,Patriots,loss,loss,Broncos,win,win
6230,2005,Chargers,win,win,Raiders,loss,loss
6231,2005,Texans,loss,loss,Seahawks,win,win
6232,2005,Rams,loss,loss,Colts,win,win
6233,2005,Chiefs,win,win,Dolphins,loss,loss
6234,2005,Steelers,win,win,Bengals,loss,loss
6235,2005,Lions,win,win,Browns,loss,loss
6236,2005,Saints,loss,loss,Rams,win,win
6237,2005,Packers,loss,win,Vikings,win,win
6238,2005,Chargers,loss,loss,Eagles,win,loss
6239,2005,49ers,loss,loss,Washington,win,win
6240,2005,Colts,win,win,Texans,loss,win
6241,2005,Cowboys,loss,win,Seahawks,win,loss
6242,2005,Ravens,loss,loss,Bears,win,loss
6243,2005,Bills,loss,loss,Raiders,win,win
6244,2005,Broncos,loss,win,Giants,win,loss
6245,2005,Titans,loss,loss,Cardinals,win,loss
6246,2005,Jets,loss,loss,Falcons,win,win
6247,2005,Packers,loss,loss,Bengals,win,win
6248,2005,Cardinals,loss,loss,Cowboys,win,win
6249,2005,Bears,win,win,Lions,loss,win
6250,2005,Raiders,win,win,Titans,loss,loss
6251,2005,Jaguars,loss,loss,Rams,win,win
6252,2005,Washington,loss,loss,Giants,win,win
6253,2005,Vikings,loss,loss,Panthers,win,win
